2023/07/22 12:00:06.273	001	00036	02653	 87.11	  0.00
2023/07/22 12:25:51.725	001	00037	02653	170.64	-77.67
2023/07/22 12:51:37.239	001	00037	02654	254.15	  0.00
2023/07/22 13:17:18.668	001	00038	02654	337.68	 77.67
2023/07/22 13:43:00.024	001	00038	02654	 61.22	  0.00
2023/07/22 14:08:45.455	001	00039	02654	144.75	-77.67
2023/07/22 14:34:30.952	001	00039	02655	228.26	  0.00
2023/07/22 15:00:12.388	001	00040	02655	311.79	 77.67
2023/07/22 15:25:53.743	001	00040	02655	 35.33	  0.00
2023/07/22 15:51:39.128	001	00041	02655	118.86	-77.67
2023/07/22 16:17:24.586	001	00041	02656	202.37	  0.00
2023/07/22 16:43:06.028	001	00042	02656	285.90	 77.68
2023/07/22 17:08:47.380	001	00042	02656	  9.44	  0.00
2023/07/22 17:34:32.726	001	00043	02656	 92.97	-77.68
2023/07/22 18:00:18.160	001	00043	02657	176.48	  0.00
2023/07/22 18:25:59.614	001	00044	02657	260.01	 77.68
2023/07/22 18:51:40.978	001	00044	02657	343.55	  0.00
2023/07/22 19:17:26.308	001	00045	02657	 67.08	-77.68
2023/07/22 19:43:11.735	001	00045	02658	150.59	  0.00
2023/07/22 20:08:53.203	001	00046	02658	234.11	 77.68
2023/07/22 20:34:34.590	001	00046	02658	317.66	  0.00
2023/07/22 21:00:19.956	001	00047	02658	 41.19	-77.67
2023/07/22 21:26:05.411	001	00047	02659	124.70	  0.00
2023/07/22 21:51:46.851	001	00048	02659	208.22	 77.67
2023/07/22 22:17:28.220	001	00048	02659	291.77	  0.00
2023/07/22 22:43:13.619	001	00049	02659	 15.30	-77.67
2023/07/22 23:08:59.081	001	00049	02660	 98.81	  0.00
2023/07/22 23:34:40.520	001	00050	02660	182.34	 77.67
2023/07/23 00:00:21.920	001	00050	02660	265.88	  0.00
2023/07/23 00:26:07.332	001	00051	02660	349.40	-77.67
2023/07/23 00:51:52.772	001	00051	02661	 72.92	  0.00
2023/07/23 01:17:34.225	001	00052	02661	156.45	 77.67
2023/07/23 01:43:15.659	001	00052	02661	239.99	  0.00
2023/07/23 02:09:01.079	001	00053	02661	323.51	-77.67
2023/07/23 02:34:46.495	001	00053	02662	 47.03	  0.00
2023/07/23 03:00:27.923	001	00054	02662	130.56	 77.67
2023/07/23 03:26:09.348	001	00054	02662	214.10	  0.00
2023/07/23 03:51:54.764	001	00055	02662	297.62	-77.67
2023/07/23 04:17:40.166	001	00055	02663	 21.14	  0.00
2023/07/23 04:43:21.576	001	00056	02663	104.67	 77.68
2023/07/23 05:09:02.989	001	00056	02663	188.21	  0.00
2023/07/23 05:34:48.409	001	00057	02663	271.73	-77.68
2023/07/23 06:00:33.816	001	00057	02664	355.25	  0.00
2023/07/23 06:26:15.203	001	00058	02664	 78.78	 77.68
2023/07/23 06:51:56.592	001	00058	02664	162.32	  0.00
2023/07/23 07:17:42.007	001	00059	02664	245.84	-77.68
2023/07/23 07:43:27.422	001	00059	02665	329.36	  0.00
2023/07/23 08:09:08.813	001	00060	02665	 52.89	 77.68
2023/07/23 08:34:50.198	001	00060	02665	136.43	  0.00
2023/07/23 09:00:35.597	001	00061	02665	219.95	-77.67
2023/07/23 09:26:21.025	001	00061	02666	303.47	  0.00
2023/07/23 09:52:02.452	001	00062	02666	 26.99	 77.67
2023/07/23 10:17:43.857	001	00062	02666	110.54	  0.00
2023/07/23 10:43:29.280	001	00063	02666	194.06	-77.67
2023/07/23 11:09:14.753	001	00063	02667	277.58	  0.00
2023/07/23 11:34:56.195	001	00064	02667	  1.10	 77.67
2023/07/23 12:00:37.587	001	00064	02667	 84.65	  0.00
2023/07/23 12:26:23.038	001	00065	02667	168.17	-77.67
2023/07/23 12:52:08.549	001	00065	02668	251.68	  0.00
